"final_review","review_posPer","review_decision"
"I have used it for a couple months works Great",NA,"negative"
"Good quality and fast shipping love this seller",100,"positive"
"In stock for spares Cant beet priceCarl",NA,"negative"
"Three months later and still working perfectly",100,"positive"
"great mass storage next time ill get a hybrid drive much better but this was for a budget build",66.6666666666667,"positive"
"Nothing much to say love the hard drive cant beat the price for sure Highly recommended",66.6666666666667,"positive"
"Not sure what more to say  I bought this installed it in my ubuntu box and its been running flawlessly ever since  If I ever needed another Tb drive Id buy this unit again",NA,"negative"
"Purchased a new HD for a crashed one in my HP computer Works well and restored my computer for further life and usageTHX",100,"positive"
"Worked Great",NA,"negative"
"just what i needed and wanted",NA,"negative"
"Havent installed this one yet but I liked the last one I bought",100,"positive"
"Works great No issues Easy to install",100,"positive"
"Really fast I was transferring some folders after installing it and I was getting confused  I s actually working so fast I didnt think it was possible to finish its processes that fast",0,"negative"
"Nice hdd for backup to a small ssd",NA,"negative"
"Works well shipping and delivery were spot on",NA,"negative"
"Love it Its so much bigger than my last HDD",NA,"negative"
"Works as expected and the price was very good",100,"positive"
"Nice and quiet runs fast and easy to install",100,"positive"
"Works as expected Quick and easy replacement",100,"positive"
"Arrived well packaged and worked as expected",NA,"negative"
"No error no issues excellent product to buy",33.3333333333333,"negative"
"Works perfect and was very easy to install A",100,"positive"
"It was delivered fast and did what I wanted ",NA,"negative"
"Been a few years still works like a hot damn",50,"netural"
"wonderful just what I was looking for",100,"positive"
"WD is the BEST",NA,"negative"
"I have never had a problem with Western Digital HDDs So far this one is running just fine",50,"netural"
"Awesome Mirrored raid giving me TB with a usable TBThere are no issues and at all Worked like a charm and quality is good I recommend this purchase to anyone",80,"positive"
"Great hard drive from Western Digital",0,"negative"
"I have purchased WD products previously and Im sure this product should serve me well",NA,"negative"
"i love how it is much quiet than i expected",100,"positive"
"Excellent priceNo bad sectors  Runs quiet for AV room use",0,"negative"
"I chose this HDD for my gaming pc build and there havent been any setbacks with this product loads all of my games really fast no complaints",0,"negative"
"I bought this largely due to the positive feedback here and I have to echo the sentiments The first one is still going strong so I bought a second",100,"positive"
"Easy to install and works like a charm",100,"positive"
"Love Shopping at AMAZON Great Prices And Deals And Best Customer Service AAA",NA,"negative"
"Shipped fast installed easy and works great",100,"positive"
"Pretty good hard drive Been running for about a year now in  different computers and no issues yet",33.3333333333333,"negative"
"great cant say any thing bad",50,"netural"
"Works very well and gave me no problems",0,"negative"
"Went in real easy no problems Work greatgot the needed storageWould recommend to others Received in timely manner in great shape",60,"positive"
"Our hard drive bit the dust and so we bought this one after it was recommended by our computer guy Im not a computer person by any means but it seems to be working great so far",66.6666666666667,"positive"
"I had a lot of problems installing this hard drive I thought it would be easier to use",0,"negative"
"Smooth No noise what so ever",NA,"negative"
"Cant go wrong with this  Great for storage",0,"negative"
"Amazing HDD perfect to save game files etc",100,"positive"
"Works as expected Doesnt really wow though",100,"positive"
"Couldnt be happier price function quality",NA,"negative"
"Fast enough ive always had good luck with WD",100,"positive"
"Nice cheap storage space no complaints here",0,"negative"
"Product was delivered on time and works well",NA,"negative"
"all the space you ever needworking just fine",100,"positive"
"It worked perfect for my computer Thank you",100,"positive"
"excellent product short time of response ",100,"positive"
"Came without a single problem and works great",50,"netural"
"Shipped fast installed easy and works great",100,"positive"
"So far so good working in a home raid  setup",100,"positive"
"Easy install quiet fast Very happy so far",100,"positive"
"Installed with  problems works just fine ",50,"netural"
"Great item Great performance No complaints",NA,"negative"
"This is much better then the  gig drive ",100,"positive"
"Drive is fast and quiet  Works great so far",100,"positive"
"excellent seller  good quality article ",100,"positive"
"Went in really easily and was easy to set up",100,"positive"
"Product arrived on time as described no complaints",0,"negative"
"this thing is a beast  never had a TB HD before but this is very fast the response is so seamless and overall a great buy for my home build computer",100,"positive"
"Lost a hard drive in one of my PCs  Ordered this unit received it in one day and had it installed and running that evening",0,"negative"
"It is easily installed works well far more space than I need  No problems with it",0,"negative"
"Great product reasonable price",NA,"negative"
"ESTA MARCA ES RECONOCIDA Y DE ALTO RENDIMIENTO HASTA EL MOMENTO SE A COMPORTADO MUY BIEN EL HD EL CAMBIO MEJORO EL RENDIMIENTO DE MI PC NO TENGO QUEJAS DEL TIEMPO DE ENTREGA Y EL ESTADO DEL PRODUCTO",NA,"negative"
"not working",NA,"negative"
"This harddrive works great for her computer Its her only entertainment now and hers was bad She loves the speed that she has now",50,"netural"
"Working great and has helped me load Win  ultimate on a Dell Frank",100,"positive"
"just love it Ive just bought this with  Samsung SSD Solid state driveand its work perfect ",100,"positive"
"love it thanks",100,"positive"
"Didnt fit my machine so I didnt get to use it  But Im sure its a great drive",100,"positive"
"Working good",100,"positive"
"So far so good working in a home raid  setup",100,"positive"
"perfect drive for my desktop Fast too",100,"positive"
"These Western Digital drives are great and so easy to install I have used them in several Gs and MacPros",100,"positive"
"I have replaced drives in my computers and other peoples computers This drive is not the top of the line but it works just fine And the price is right",100,"positive"
"Works like a charm Easy to install",100,"positive"
"Great deal for the space I have used it now for a few months and can say I would buy it again Nothing negative to report",0,"negative"
"Excellent price and shipping speed  Easy to install and format  I have several WD drives now  All preforming just like WD said they would",100,"positive"
"Not that old but is working fine so far",100,"positive"
"Bought the drive February   Drive just randomly start moving at extremely slow speeds to a point that it nearly locked my wifes work computer out of the windows  restore environment After spending the entire day I was able to restore the data onto a solid state drive I had Unfortunately even after wiping and formatting this drive it is still unusableMy issue comes with the limited warranty I bought the drive in February   The drive has now died on April   The limited warranty on my drive apparently expired in January and no longer meets the limited warranty time frame I will try to get in touch with western digital to see if they can replace the drive regardlessIf I was going to buy an unreliable drive I would have spent money on a cheap WD Blue TB SATA  Gbs  RPM MB Cache  Inch Desktop Hard Drive WDEZEX for my wife",37.5,"negative"
"Fixed my need for a hard drive and at a great price",50,"netural"
"Great internal storage  for backup",NA,"negative"
"works as it should WD reliability sold me on this one  Faster speeds over SATA III",NA,"negative"
"great",100,"positive"
"Nice piece of equipment Runs fast enough given the mechanical aspect of it and it holds so much garbage that you wouldnt be able to fill this up for years",NA,"negative"
"Bought  or more of these never a single issue WD rules",NA,"negative"
"Great product works great arrived fast",100,"positive"
"BEST",NA,"negative"
"Great drive thats all I really have to say",NA,"negative"
"It does what it needs to do and runs smooth",NA,"negative"
"Perfect and cheap what else would you need",NA,"negative"
"FAST and reliable storage for a great price",100,"positive"
"I ALWAYS BUY WD drives They ALWAYS WORK",NA,"negative"
"Great hhd Pretty speedy for normal platter",NA,"negative"
"Shipped incredibly fast and it works great",100,"positive"
"Arrived on time and has been working nicely",NA,"negative"
"Terrific HD great performance at  RPM",100,"positive"
"Good for the price Mainstream Blue",NA,"negative"
"The product is good I recommend it for anyone who wants to have good efficiency on the computer but before obtaining the necessary memory expancio evaluate the computers motherboard",100,"positive"
"I plugged it in and it started right up Just make sure you buy the sata cable and power cable adapter it comes with neither",NA,"negative"
"Excellent product sent exactly the same product as shown and shipping was very fast thanks again",100,"positive"
"Works well for what it does Very good performance and historically Ive been pleased with the reliability of the WD drives",100,"positive"
"Makes for a great storage drive to accompany your PC if youre using a SSD as well like I am Im sure it would do fine for basic computer functions",100,"positive"
"Quick delivery Easy install Excellent performance",NA,"negative"
"good price great shipping",100,"positive"
"Excelente",NA,"negative"
"Did not come with sata cable which meant I had to order one online and wait a few more days after recieving this Once I had the cablesBought a pack I attempted to Format into NTFS and what happened after min Its failed It set itself to raw So I removed it and attempted to do a normal Format It sat at  for an hour moved to  suddenly and sat there for  hours then failed again I ran a disk check on it and everything came back green until I ran individual checks on the HD instead of an overall and everything failed I have since contacted WD about it and hopefully they rectify the issue Until then Star for a Broken Product",25,"negative"
"Have installed this but not yet used it  I purchased it because  It is Western Digital and I always have success with their products  The price is excellent",100,"positive"
"Fit nice into DVR and is working just fine",100,"positive"
"Priced right works great and shipped quick",100,"positive"
"Good drive running good and lots of space",100,"positive"
"Great hard drive working perfect so far",50,"netural"
"Does what its expected to do no complaints",0,"negative"
"This drive is very slow but its reliable",NA,"negative"
"Everything was as advertise No complaints",NA,"negative"
"Drive was DOA when I got it about a week and a half late thanks UPSRan several tests under Hirens Boot CD all showed no readable data only one that could even see sectors showed them as all badRan a low level format just as a last resort Took over  and a half hours then windows was able to format itTried installing a game on steam locked up several times before I filed a RMA with amazon New one is on its way",50,"netural"
"DOA",NA,"negative"
"Works great and easy to install and set up",100,"positive"
"Bought it Used it It died  months latet",0,"negative"
"This was a gift and the person enjoyed it",100,"positive"
"Exactly what I was looking for no issues",0,"negative"
"Speedy HDD considering it not being an SSD",NA,"negative"
"Excellent hard drive its fast and stable",50,"netural"
"Fast works great  no problems whatsoever",33.3333333333333,"negative"
"What can i say its WD Work as it should",NA,"negative"
"Excellent so far Using for only  weeks",NA,"negative"
"Great drive for my home server runs cool",100,"positive"
"Perfect addition to my DIY computer tower",NA,"negative"
"Recently installed working great thus far",100,"positive"
"wonderful product a must have for anybody",100,"positive"
"It is working just as it was intended for",NA,"negative"
"Works great fast shipping  as described",100,"positive"
"fast shipment has been working flawlessly",NA,"negative"
"Im still using it  Its holding up well",NA,"negative"
"I buy WD hardrives only they last forever",NA,"negative"
"Its only been  months but no complaints",0,"negative"
"works well and very good priceIm happy",100,"positive"
"Very very very nice product great price",100,"positive"
"very cheap when I spent  for a used HDD",NA,"negative"
"Works great no issues Easy installation",50,"netural"
"Great price and prime delivered it on time",NA,"negative"
"Great product and well worth the purchase",100,"positive"
"Its memory thats all u need to know",NA,"negative"
"eh its a solid terabyte for whatevers",100,"positive"
"Performed as expected  no problems at all",0,"negative"
"Had it for a while and no problems so far",0,"negative"
"Working out great for me Awesome product",100,"positive"
"Your basic storage unit and priced to fit",100,"positive"
"Everything works as expected good price beat Frys Electronics by far Recommended for whoever needs back up storage will buy again from seller",100,"positive"
"First one received was DO A second one works fine great HD for the price",100,"positive"
"Good drive",NA,"negative"
"Bought as replacement  for a GB drive that came with the computer  Installed easily  So far no problems  Doesnt seem to have improved the PC but nothing to make it stand  out",33.3333333333333,"negative"
"Works perfectly Had no problems with installation or operation",33.3333333333333,"negative"
"Great head drive Wonderful readwrite speed and stays cool even through heavy use",100,"positive"
"great value it was good to get a nice hard drive when installing a fresh install of windows Had xp and with it being abandoned soon",66.6666666666667,"positive"
"Love WD drivesif you are going to buy a new hard drive then you need a WD",0,"negative"
"The hard drive is quiet and fast My Dell Optiplex  recognized it as soon as I started it up and loaded windows  on it with no problem at all",0,"negative"
"Trabaja muy bien el disco El almacenamiento es ideal para los requerimientos actuales permitiendo respaldar música videos imágenes y datos Vino bien empaquetado dentro de una caja cada disco",NA,"negative"
"packaged welldid the job with no problems",0,"negative"
"always had WD drivestheyre a good value",100,"positive"
"They are Western Digital and are very good",100,"positive"
"Works perfect without issues Recommended",100,"positive"
"Great product great price right on time",100,"positive"
"Drive started failing and disk repair was not able to repair drive  I ran disk check and attempted reformat to no avail",0,"negative"
"Today is  and I needed to return a bad hard drive and wasnt able to return it  Window closed   I work for a school and this was a spare and did not work immediately when we attempted to install it  Will never purchase again from a vendor with this policy  NEVER",0,"negative"
"Great item and came in perfect condition",100,"positive"
"got it fast and worked perfectly love it",100,"positive"
"Great product fast and plenty of storage",NA,"negative"
"Works flawlessly Had it for over a year",NA,"negative"
"Western Digital ALL the way Great drive",NA,"negative"
"Have been using for  week  So far great",100,"positive"
"as described fast and great hdd love it",100,"positive"
"excellant works great for my application",100,"positive"
"WD drives have been very reliable for me",NA,"negative"
"Working well as a replacement hard drive",0,"negative"
"Good for building your own pc on a budget",NA,"negative"
"Played its part Cheap TB Hdd  s",NA,"negative"
"product received and working like a champ",100,"positive"
"Excellent Super Awesome",NA,"negative"
"Needs Replaced about every  months",NA,"negative"
"Fast shipping and good price",100,"positive"
"So far its great coming from an old machine that had GB of space This is heaven for me",100,"positive"
"Exactly as advertised No issues Thanks",NA,"negative"
"This hard drive is working as expected in a new AMD APU build WinHPBit installed without a hitch and the system is working flawlessly",0,"negative"
"Great replacement Hard Drive for my home security camera system",NA,"negative"
"It works as good as advertized",100,"positive"
"it worked very well installation went well and it is up and running on my husbands computerHe saves movies No complaints",NA,"negative"
"Just what I Wanted",NA,"negative"
"Very reliable hard drive at a good price",50,"netural"
"Only had it for a month but works great",100,"positive"
"An allaround amazing drive for the price",100,"positive"
"Easy to install and is working perfectly",100,"positive"
"Ok hard drive  performance is kinda slow",0,"negative"
"working well and transfer speed is great",100,"positive"
"Works okay no problems seems pretty fast",33.3333333333333,"negative"
"Its a hard drive XD not much more lol",50,"netural"
"arrived as expected very good protection",100,"positive"
"Its a harddrive what is there to review",NA,"negative"
"Western digital never fails Awesome HDD",0,"negative"
"Very nice and a good value for the price",100,"positive"
"Exactly as described and excellent value",100,"positive"
"Works great so far No complaints at all",100,"positive"
"Great product and fast shipping  Thanks",NA,"negative"
"I returned this item quicky The noise it made was so bad you could not hear your music When idle it still was noisy",0,"negative"
"Worst build construction Ive ever seen After having the disk in for a few minutes I hear a bad buzzing noise and pull it to inspect it and also noticed that it was only receiving power and that the sata plug was broken off into the cable If I could give it  I would",0,"negative"
"Very quick service product as described",NA,"negative"
"Excellent Working perfectly for my PS",100,"positive"
"Awesome drive I have so much space now",NA,"negative"
"I like it I wished it came with cables",100,"positive"
"Worked very well and is still working",NA,"negative"
"For and HDD its pretty fast and stable",100,"positive"
"STILL USING AND HAS PERFORMED VERY WELL",NA,"negative"
"Worked ok long time ago Use ssd s now",NA,"negative"
"Works great never had a problem with it",50,"netural"
"Best value for cheap mechanical storage",NA,"negative"
"Good drive Its a WD blue enough said",NA,"negative"
"As advertised worked without a hitch",NA,"negative"
"Dont have any problems Fast and silent",0,"negative"
"Works great No issues Easy to install",100,"positive"
"Great hard drive from Western Digital",0,"negative"
"works well easy to install great price",100,"positive"
"Outstanding service highly recommended",100,"positive"
"Great Price good product fast shipping",100,"positive"
"Great replacement to refurb my old dell",NA,"negative"
"Hasnt failed yet so its working great",50,"netural"
"Excellent drive no problems whatsoever",0,"negative"
"Exactly as expected  Excellent product",NA,"negative"
"died after  months of regular normal use lost all my data just an awfull experience this have never happened to me before using seagate or samsumg drives just take your money somewhere else",0,"negative"
"I recently rebuilt my  desktop computer and added this hard drive It has been working great and I have the comfort of knowing that I have more htan enough storage",66.6666666666667,"positive"
"Came undamaged no issues so far Straightforward frustration free packaging Just your standard HD for the price this is a great value",50,"netural"
"works great everything i needed",100,"positive"
"This comes with nothing but the drive NOTHING ELSE No cables no directions and no masterslave doohickey plug Works for me just FYI",0,"negative"
"every i expected  good product",100,"positive"
"Description says it all",NA,"negative"
"Still working",NA,"negative"
"Worked perfectly",100,"positive"
"Your basic storage unit and priced to fit",100,"positive"
"Product arrived as described Works perfectly Would buy again",100,"positive"
"As described fast and at a good price",100,"positive"
"Excellent back up drive for recordings",NA,"negative"
"It work well  Ill recommend it anytime",100,"positive"
"It was a very good price for what i got",100,"positive"
"Exactly as advertised Perfect product",NA,"negative"
"So far so good and the price was right",100,"positive"
"Seems to work ok  was easy to install",100,"positive"
"Replaced a gb with this Works great",100,"positive"
"A great solid hard drive for the money",66.6666666666667,"positive"
"working perfectly after  months of use",100,"positive"
"Nice",NA,"negative"
"Had if for a while runs great no problems great product look forward to buying more in the future if space needed",50,"netural"
"Works like a charm Using Vista Ultimate  bit operating system back up I make my full system back up exclusively to this drive No apparent problems have been noticed",66.6666666666667,"positive"
"Works great and is affordable",100,"positive"
"Works perfect",100,"positive"
"I still use it with no problems",0,"negative"
"these will not work with a dvr",NA,"negative"
"Awesome hard drive Need another one",0,"negative"
"Works great good price",100,"positive"
"Good quality great storage very quiet What more can you ask I use this as my primary drive for media and game storage and havent noticed any issues",100,"positive"
"Good price fast delivery",NA,"negative"
"A",NA,"negative"
"Great HDD",NA,"negative"
"Outperforms the original",NA,"negative"
"Purchased August  March  the hdd started running at  Bios said critical error hdd and will fail at any time I tried a new wire and checked all software and still got the critical error The warranty looks like I have to mail it to them and I dont have time for that so I just ordered another one today I am hoping this is just a fluke so I will keep it at one star for now as failing after  months isnt cool",42.8571428571429,"negative"
"Delivered as promised",100,"positive"
"Works great and was easy to install this replacement part System runs smoother with upgraded hard drive I would recommend",75,"positive"
"This product gave me plenty room to store my stuff The price and delivery were good",100,"positive"
"So far so good",100,"positive"
"Hold up well",NA,"negative"
"works well in my file server",NA,"negative"
"Worked fine for security cameras",100,"positive"
"Best bang for the buck HDD cant really say anything negative about it just that its working as expected from a brand like WD",50,"netural"
"Its a hard drive  It does hard drive stuff real good  ",33.3333333333333,"negative"
"I have used WD drives for yearsthey hold up pretty goodbut as with anything they do failso far so good after a couple of weeks",100,"positive"
"Works great",100,"positive"
"Installed in external case for backups  Works great",100,"positive"
"Outstanding service highly recommended",100,"positive"
"works normal plenty of storage for my games",NA,"negative"
"Meet my need",NA,"negative"
"It is a fast quiet hard drive that does what it is supposed to do  Not much else to report",0,"negative"
"After a very easy install the hard drive is working great  Absolutely no problems at all  Very happy with the price too",50,"netural"
"Great price but could not use the item not problem with computer I returned it with no problems",0,"negative"
"Awesome Product and fast shipping",NA,"negative"
"Works well",NA,"negative"
"Works great",100,"positive"
"Just like advertised  Very pleased",100,"positive"
"Had it installed for about a month and no problems  As advertised",0,"negative"
"great product and service",100,"positive"
"I think Ill stick with WD Black or Red the next time  This drive doesnt seem to be holding up too well after a short period of use  Lots of errors and some noise not loud but noticeable is a pretty good predictor of total failure in the not too distant future  It crashed my Win  desktop but still passed the WD tests which I thought was pretty interesting  I would not recommend  Spend the extra few  and go with Black Red or their current equivalent",71.4285714285714,"positive"
"Quiet fast running cool",100,"positive"
"Reliable easy to install and a good price",100,"positive"
"nice",100,"positive"
"Nothing has gone wrong so Im happy",50,"netural"
"Product is fast reliable and exactly what youd expect Great hard drive for any build",0,"negative"
"Excellent hard drive Quiet and fast performance with Windows  installed",0,"negative"
"works great",100,"positive"
"Good product",NA,"negative"
"Great buy",NA,"negative"
"Item as described working well for several months now",NA,"negative"
"As expected",NA,"negative"
"Good",NA,"negative"
"Formatting was a bit of a challenge but things went real well after that",0,"negative"
"WD has never let me down",NA,"negative"
"EXACTLY WHAT WAS NEEDED TO FIX MY COMPUTER",NA,"negative"
"It came promptly by delivery and was exactly as ordered  I have it running in a computer now and its working great  thanks",100,"positive"
"Installed it about  months ago and has been running fine ever since  Its quiet and fast",100,"positive"
"Good performance and storage space for the price  I will definitely be buying more for expanding storage on my other computers",NA,"negative"
"works great",100,"positive"
"very good product the sale was simply and according to all the provisions of the publicationthank you very much",100,"positive"
"Works as expectedand saved my butt",100,"positive"
"came broken but great customer service",50,"netural"
"Lots of space no problems installing",0,"negative"
"working as expected  no issues as yet",0,"negative"
"Ive barely had this   months and it has died When I tried to archive on it it moved so slowly that it would slow down your computer as well I dont recommend this to anyone",50,"netural"
"Item failed within a couple of weeks",0,"negative"
"Have for months and still operational",NA,"negative"
"Exactly as described and works great",100,"positive"
"used for  a client build  I Trust WD",NA,"negative"
"great speed and storage for the price",100,"positive"
"Great value for legendary WD quality",100,"positive"
"Not much to say it works as expected",NA,"negative"
"Worked right away no problems at all",0,"negative"
"Thanks worked great and fast shipping",100,"positive"
"Installed in dvr and is working fine",100,"positive"
"Perfect replacement for a utility PC",NA,"negative"
"good for a back up works great so far",100,"positive"
"Decent drive faster that I expected",NA,"negative"
"Really great replacement hard drives",50,"netural"
"Haed drive arrived in good condition",100,"positive"
"Wouldnt even spin up Showed up DOA",NA,"negative"
"Just what I wanted Works Great",NA,"negative"
"perfect drive for just about anything",100,"positive"
"Nice HD no problems with it thus far",0,"negative"
"Great hdd Have used these for years",NA,"negative"
"Works smoothly and been going strong",100,"positive"
"Works great Arrived on time as well",100,"positive"
"thats ok a good piece grand seller",100,"positive"
"Awesome hard drive Need another one",0,"negative"
"Perfect for an inexpensive NAS setup",NA,"negative"
"Received in really fast in great condition  Plugged it right in and it has worked great  Would recommend to anyone looking for this specific hard drive",75,"positive"
"Very good",100,"positive"
"Comes with everything you need to fit into whatever case you have",100,"positive"
"A very good HD and quite  I like them quite  easy to install and mirror copy  I am satisfied with this product",100,"positive"
"Great product no problems with equipment works super Easy to install and no problems with shipment Great buy and price",20,"negative"
"Great for new builds",NA,"negative"
"Fast and well worth the money",100,"positive"
"This is a perfect drive for additional storage on any machine  Not a performance drive but by no means is it a slouch either  Excellent price point for storage space",50,"netural"
"Christmas Gift He was very pleased I highly recommend this seller",100,"positive"
"This drive worked great until less than have a year later it fails This is even with minimal usage I am saddened",33.3333333333333,"negative"
"Great fits perfect and does the job",100,"positive"
"It works great so far as  I can tell",100,"positive"
"Made our old computer like a new one",100,"positive"
"its a hard drive not more not less xD",0,"negative"
"I got this when it was  I cant believe that we have come to a point where you can get a hard drive for  that is  TB It has been chugging along fine since I installed it",50,"netural"
"I have cloned onto this drive a backup image of my laptop computer  If and when the desktop drive fails I will just plug this drive in boot up and download latest data from backup  Will be able to continue without missing a beat",0,"negative"
"I used this to repurpose an old iMac  and it worked spot on Tripled the capacity and it was up and running like a charm Great little product  reliable at a good price",100,"positive"
"It arrived as expected however the desktop died and I did not get to install it  I donated the drive to an organization who sets up computers for disadvantaged young people",0,"negative"
"works as described happy with this",100,"positive"
"High storage capacity for the price",NA,"negative"
"Tons of space and great quality overall best you can get if not buying SSD",100,"positive"
"Works great for a great price",100,"positive"
"Great product at a great price",100,"positive"
"Extremely simple installation plugged into desktop and it was ready to go",NA,"negative"
"Zippy  I was able to install Windows  on it with no problem",0,"negative"
"A really great HDD for the price have currently had no problems at all",33.3333333333333,"negative"
"seems to be working well i needed the extra space",NA,"negative"
"This is most likely the best hard drive for the price Its fast and has plenty of storage What more could you ask for",50,"netural"
"again  a must have item thanks",100,"positive"
"WD Hard drives continue to be the best Always provide years of service at a great value This product is highly recommended",100,"positive"
"Arrived with lots of padding at and worked great  would buy this again",100,"positive"
"good price fast work we will see how long it will last hope it will",100,"positive"
"Works great just as advertised",100,"positive"
"well the drive wasnt DOA it works fine so far while the black series would have been better for what i need it for the blue series works for what i need it for",100,"positive"
"satisfactory product and working well addressed many capacity and user storage issues installation was easy and setup was fast and efficient",100,"positive"
"tb it is",NA,"negative"
"Great price and super fast shipping",100,"positive"
"Easy to install works awesome",100,"positive"
"Two months later and it crashed Worked great while it was alive",100,"positive"
"good",100,"positive"
"Excellent drive Best bang for buck",NA,"negative"
"A fast drive now in a hot swap case",NA,"negative"
"Working perfectly great hard drive",66.6666666666667,"positive"
"Came in as promised  Prompt service",100,"positive"
"Simple installation  Great product",NA,"negative"
"excelente producto  recomendado",NA,"negative"
"Had to mess with the bios to find it",0,"negative"
"RECOMMENDED SELLER EXCELLENT PRODUCT",NA,"negative"
"Works great so far very quiet unit",100,"positive"
"Works great havent had any problems",50,"netural"
"Works",NA,"negative"
"NEW IN THE BOX and so much storage its boots up my windows  on my touch screen so fast D im not regretting a thing D",0,"negative"
"Product quality is a very good value here  I recommend this for anyone who has this need  Be confident in its function",100,"positive"
"The installation was a breeze and its working perfectly Very happy with this purchase",100,"positive"
"No problems and its holding up well Takes storage on without a hitch and stays consistently reliable Speed is good at RPM too",50,"netural"
"Needed a drive but couldnt get out so this saved me from losing critical data  not super fast drive but for storage it is great Convenient",75,"positive"
"Exactly what i needed AWESOME",NA,"negative"
"Excellent performance im totally satisfied",100,"positive"
"Very reliable hard drive at a good price",50,"netural"
"I needed a quick replacement for a drive that died in my home desktop I replaced a gb drive with this one Easy setup fast IO speeds and a very quiet drive",0,"negative"
"Expansive Not Expensive",NA,"negative"
"Stores memory like a charm",100,"positive"
"Excelente",NA,"negative"
"I like it",100,"positive"
"I need this for my  plus iTunes files  and growing",100,"positive"
"Nice quite and super fast A great drive for the price Fast shipping and very well packaged Give it a shot you will be glad you did",100,"positive"
"Silent low temp reliable what else could you ask for in a HDD",NA,"negative"
"Good till now",NA,"negative"
"Very Nice and excellent Quality very Fast tooI Recommend it to everyone  Because is Simply the best for less  ",100,"positive"
"This right here is my go to cheapy Mechanical Hard drive very reliable never had an issue with them never had to return them just a solid hard drive",50,"netural"
"Just what I wanted  Large storage",NA,"negative"
"Product is as described  Very good",100,"positive"
"Got it  when promisedworked great",100,"positive"
"Excellent drive great performance",100,"positive"
"Works as it should and as expected",NA,"negative"
"Works as advertised No complaints",NA,"negative"
"Works Great in my new desktop build",NA,"negative"
"Works like a charm after formatting",100,"positive"
"Excellent delivery excellent brand",100,"positive"
"Nice hdd for backup to a small ssd",NA,"negative"
"Easy install quiet fast Very happy so far",100,"positive"
"The hard drive works flawlessly but i have a problem with merging my current hdd with this hdd hmmm well besides that it was a good buy",33.3333333333333,"negative"
"works great so far Using it as back up drive for my ssd",100,"positive"
"My old drive died and I replaced it with this one This new one is quiet and the computer is working so much better",50,"netural"
"A lil bit noisy and sometimes slow",0,"negative"
"Dont forget to pick up an esata with it  Performs as advertised  Great price  Nothing else to say  Installed easily",0,"negative"
"So far so good  A bit slowe than the TB Barracuda that crashed  Years old but runs quiet",100,"positive"
"Served as an additional HD providing SATA III Gbs  Western Digital has always served me well as far as use and longevity",NA,"negative"
"Works tbh",NA,"negative"
"Affordable works well",NA,"negative"
"I only use WD Hard Drives when possible I have built my own computers for about  years and have a few Hard Drives WD brand running  years or more",NA,"negative"
"It works",NA,"negative"
"Awesome",NA,"negative"
"FAST SHIPMENT AND GOOD QUALITY PART  EXACTLY WHAT I THOUGHT IT WOULD BE  REASONABLY PRICED AND SHOULD LAST A LONG TIME",NA,"negative"
"nice hardrive",100,"positive"
"Good Hardrive nothing else to say",NA,"negative"
"All AOK",NA,"negative"
"It fits perfectly in my desktop and its very slim i love it i recommend it for those who are looking for a SATA hard drive",75,"positive"
"fast delivery worked as intended",NA,"negative"
"Works great",100,"positive"
"comes nicely packaged and it works",NA,"negative"
"I needed more space for my Pictures",NA,"negative"
"works as advertised very fast boot",NA,"negative"
"I was surprised to see that it isnt original packing despite the entire product description being retailfocused  It appears that the drives that I received are OEM  Although the Serials check out manufacture dates JuneJuly of  it may have been nicer to have more rigid packing not simply bubblewrap and scotch tape  So now I have to simply rely on Mfg Warranty on drives that were clearly shipped with little care",100,"positive"
"WD Blue TB SATA  Gbs  RPM MB Cache  Inch Desktop Hard Drive WDEZEXMy backup software Macrium Reflect started to complain about my backup hard drive to which I cloned  I bought this drive as a replacement  I continued to get complaints from Reflect  I suspected Reflect was having issues  For weeks Ive been dorking around trying to nail down what it was unhappy about  VSS Antivirus software phase of the moonIt turns out the drive is defective  I learned this when I attempt to clone by booting the Reflect Recovery Media on DVD  I would like to return it but now I cant  its outside the return window  If I had known there was effectively such a short guarantee I never would have bought through Amazon  I wont be buying computer equipment direct through Amazon ever again",42.8571428571429,"negative"
"Dank",NA,"negative"
"Nice",NA,"negative"
"good",100,"positive"
"good",100,"positive"
"Solid drive and reasonably priced",NA,"negative"
"Using as a backup drive in an enclosure Very Very fast and economical",NA,"negative"
"Installed with  problems works just fine ",50,"netural"
"I ordered this cause my old hard disk just stop working Everything is fine till now I did two partitions and its working excellent",50,"netural"
"Perfect to restore my Win PC which had a hard drive fail a few months ago  No problems at all  Glad I had system restore disks",40,"negative"
"Works as advertised",NA,"negative"
"A good performer at a decent price Does not come with mounting hardware Make sure you have some or purchase if needed",100,"positive"
"worked greatwindows loaded very easy",100,"positive"
"Great hard drive Very quiet and quick",0,"negative"
"Best HD out there",NA,"negative"
"Will plan on getting another of these in the future and putting it in my wifes computer to mirrior her system",NA,"negative"
"just what my son needed for his PC",NA,"negative"
"good reliable hardrive great price",100,"positive"
"Nothing new to say Great product",NA,"negative"
"Its a basic hard drive no issues",0,"negative"
"Works well  No issues whatsoever",NA,"negative"
"Easy to install I always trust WD",100,"positive"
"Works fine Is fast Good product",100,"positive"
"Works great Have had no problems",33.3333333333333,"negative"
"well made drive and very reliable",NA,"negative"
